val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.H2S.weV,val.H2S.cnc,val.H2S.aeV,val.H2S.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.316192,25.6,0.310005,0.003564,0.226191,17.1,0.264067,-0.006989,0.367693,597.0,0.258066,0.123557,51.4,21.0,0.265942,8.3,0.266379,-0.005566,2018-12-11T10:24:51Z,scs-be2-2
0.316192,25.6,0.310005,0.003564,0.226691,16.9,0.263129,-0.007337,0.367881,599.5,0.258504,0.124164,51.5,21.0,0.265942,-2.9,0.268817,-0.00954,2018-12-11T10:25:01Z,scs-be2-2
0.316005,26.4,0.309817,0.003716,0.227503,17.9,0.263942,-0.005789,0.368568,604.2,0.258941,0.125272,51.4,21.0,0.265817,-2.7,0.268692,-0.009461,2018-12-11T10:25:11Z,scs-be2-2
0.316067,26.7,0.309817,0.003778,0.228253,18.9,0.264567,-0.004474,0.369068,608.8,0.259566,0.126372,51.4,21.0,0.266129,-2.3,0.268817,-0.009352,2018-12-11T10:25:21Z,scs-be2-2
0.31588,26.3,0.309755,0.003704,0.228253,19.1,0.264942,-0.004135,0.368318,602.9,0.258879,0.124962,51.4,21.0,0.266004,7.6,0.266567,-0.005809,2018-12-11T10:25:31Z,scs-be2-2
0.315942,26.0,0.309817,0.003653,0.228003,19.0,0.265129,-0.004215,0.367568,599.0,0.258691,0.124032,51.4,21.0,0.266504,3.3,0.267817,-0.007347,2018-12-11T10:25:41Z,scs-be2-2
0.315692,25.9,0.309692,0.003629,0.227816,18.3,0.264129,-0.005307,0.365693,586.6,0.257566,0.121077,51.4,21.0,0.266317,7.4,0.266817,-0.005904,2018-12-11T10:25:51Z,scs-be2-2
0.316067,26.7,0.309817,0.003778,0.228003,18.7,0.264629,-0.004667,0.366756,589.3,0.257129,0.121719,51.4,21.0,0.265692,-1.0,0.268254,-0.008873,2018-12-11T10:26:01Z,scs-be2-2
0.31613,26.4,0.30988,0.003728,0.228441,19.3,0.265004,-0.003891,0.365506,586.1,0.257629,0.120949,51.4,21.0,0.265942,10.6,0.265879,-0.004751,2018-12-11T10:26:11Z,scs-be2-2
0.316067,26.7,0.309817,0.003778,0.228191,19.5,0.265567,-0.003632,0.365318,585.5,0.257691,0.120822,51.4,21.0,0.266254,8.9,0.266442,-0.005356,2018-12-11T10:26:21Z,scs-be2-2
0.316005,26.9,0.309755,0.003829,0.228628,19.6,0.265254,-0.003477,0.364818,583.2,0.257629,0.120262,51.4,21.0,0.266379,11.3,0.266004,-0.004518,2018-12-11T10:26:31Z,scs-be2-2
0.315942,26.0,0.309817,0.003653,0.228441,18.7,0.264129,-0.004682,0.363881,577.5,0.257191,0.118904,51.4,21.0,0.265879,-0.8,0.268317,-0.008787,2018-12-11T10:26:41Z,scs-be2-2
0.31563,25.6,0.309692,0.003567,0.228503,19.0,0.264442,-0.004337,0.362756,571.0,0.256754,0.117359,51.4,21.0,0.266129,-8.9,0.270254,-0.011695,2018-12-11T10:26:51Z,scs-be2-2
0.316005,26.9,0.309755,0.003829,0.228316,19.2,0.265004,-0.004016,0.362006,564.9,0.256004,0.115889,51.4,21.0,0.266817,4.2,0.267817,-0.007034,2018-12-11T10:27:01Z,scs-be2-2
0.316067,26.1,0.30988,0.003665,0.227941,19.4,0.265754,-0.003712,0.361881,563.1,0.255691,0.115464,51.5,21.0,0.266442,1.4,0.268192,-0.008021,2018-12-11T10:27:11Z,scs-be2-2
0.316255,25.3,0.310067,0.003513,0.227253,18.7,0.265379,-0.004739,0.362068,565.4,0.256066,0.116012,51.5,21.0,0.266004,4.2,0.267317,-0.007032,2018-12-11T10:27:21Z,scs-be2-2
0.316067,24.3,0.310067,0.003326,0.226191,18.0,0.265567,-0.005632,0.362193,571.5,0.257441,0.117457,51.5,21.0,0.265754,7.2,0.266504,-0.005958,2018-12-11T10:27:31Z,scs-be2-2
0.316067,24.9,0.310005,0.003439,0.226191,17.3,0.264317,-0.006763,0.361506,566.8,0.257004,0.116349,51.5,21.0,0.265942,3.4,0.267442,-0.007298,2018-12-11T10:27:41Z,scs-be2-2
0.31613,25.2,0.310005,0.003501,0.226003,16.8,0.263879,-0.007346,0.362256,567.9,0.256504,0.116619,51.5,21.0,0.266067,3.5,0.267504,-0.007275,2018-12-11T10:27:51Z,scs-be2-2
0.31613,25.8,0.309942,0.003614,0.226191,17.3,0.264379,-0.006706,0.361506,564.3,0.256379,0.115749,51.4,21.0,0.265942,7.7,0.266504,-0.00577,2018-12-11T10:28:01Z,scs-be2-2
0.316192,25.0,0.310067,0.003451,0.225816,16.1,0.262942,-0.008382,0.361943,571.4,0.257691,0.117447,51.4,21.0,0.265692,1.6,0.267692,-0.007956,2018-12-11T10:28:11Z,scs-be2-2
0.316067,25.5,0.309942,0.003552,0.225628,15.5,0.262192,-0.009248,0.362943,575.6,0.257691,0.118447,51.4,21.0,0.265879,1.8,0.267754,-0.00787,2018-12-11T10:28:21Z,scs-be2-2
0.31613,25.8,0.309942,0.003614,0.226378,16.1,0.262317,-0.008384,0.362318,575.7,0.258379,0.118482,51.4,21.0,0.266629,-0.6,0.268754,-0.00875,2018-12-11T10:28:31Z,scs-be2-2
0.31613,26.4,0.30988,0.003726,0.226628,16.5,0.262629,-0.007873,0.363068,579.8,0.258566,0.119445,51.4,21.1,0.266004,6.7,0.266754,-0.006126,2018-12-11T10:28:41Z,scs-be2-2
0.31613,25.8,0.309942,0.003614,0.226691,16.7,0.262879,-0.007563,0.363631,584.0,0.259066,0.120454,51.3,21.0,0.265942,12.6,0.265442,-0.004038,2018-12-11T10:28:51Z,scs-be2-2
0.31613,26.4,0.30988,0.003726,0.226441,17.3,0.264192,-0.00665,0.362693,574.7,0.257691,0.118225,51.3,21.1,0.265817,1.9,0.267692,-0.007845,2018-12-11T10:29:01Z,scs-be2-2
0.315942,26.6,0.309755,0.003766,0.226191,17.1,0.264004,-0.007045,0.362318,572.5,0.257566,0.117702,51.4,21.0,0.266004,1.0,0.268004,-0.008153,2018-12-11T10:29:11Z,scs-be2-2
0.315942,26.0,0.309817,0.003651,0.226128,16.7,0.263567,-0.007527,0.362068,573.1,0.257941,0.117841,51.4,21.1,0.266442,4.0,0.267629,-0.007118,2018-12-11T10:29:21Z,scs-be2-2
0.31613,27.0,0.309817,0.003841,0.226628,17.6,0.264379,-0.006269,0.361881,571.9,0.257879,0.117564,51.4,21.0,0.266129,0.8,0.268129,-0.008231,2018-12-11T10:29:31Z,scs-be2-2
0.316005,25.2,0.309942,0.003489,0.226441,17.0,0.263692,-0.007078,0.361443,572.1,0.258379,0.117607,51.3,21.0,0.265817,-2.9,0.268754,-0.009563,2018-12-11T10:29:41Z,scs-be2-2
0.31588,25.1,0.30988,0.003478,0.226128,16.2,0.262754,-0.008239,0.35963,557.7,0.256691,0.114174,51.4,21.0,0.265817,10.8,0.265754,-0.004673,2018-12-11T10:29:51Z,scs-be2-2
0.315817,26.0,0.309755,0.003641,0.226378,16.2,0.262442,-0.008271,0.359943,561.8,0.257379,0.115147,51.4,21.0,0.266067,-2.8,0.268879,-0.009516,2018-12-11T10:30:01Z,scs-be2-2
0.316005,25.2,0.309942,0.003489,0.226816,17.4,0.263817,-0.00659,0.360318,563.6,0.257441,0.115582,51.4,21.0,0.265879,2.4,0.267629,-0.007666,2018-12-11T10:30:11Z,scs-be2-2
0.315817,26.0,0.309755,0.003641,0.227441,18.5,0.264942,-0.004947,0.360443,564.1,0.257441,0.115707,51.4,21.0,0.266129,2.2,0.267817,-0.007722,2018-12-11T10:30:21Z,scs-be2-2
0.315692,24.1,0.30988,0.00329,0.227066,18.2,0.264817,-0.005435,0.360568,564.1,0.257316,0.115712,51.4,21.0,0.267004,7.0,0.267317,-0.006032,2018-12-11T10:30:31Z,scs-be2-2
0.315942,24.8,0.309942,0.003427,0.226691,17.5,0.264129,-0.006432,0.35988,560.0,0.257004,0.114724,51.4,21.0,0.266442,7.4,0.266879,-0.005881,2018-12-11T10:30:41Z,scs-be2-2
0.315942,24.3,0.310005,0.003314,0.226503,16.8,0.263317,-0.007355,0.35888,555.3,0.256879,0.113604,51.4,21.0,0.266129,3.1,0.267629,-0.007416,2018-12-11T10:30:51Z,scs-be2-2
0.315942,24.3,0.310005,0.003314,0.226503,16.9,0.263379,-0.007298,0.358568,555.0,0.257129,0.113532,51.4,21.0,0.265879,5.8,0.266879,-0.006444,2018-12-11T10:31:01Z,scs-be2-2
0.316005,25.2,0.309942,0.003489,0.226253,17.1,0.264067,-0.006926,0.359255,559.2,0.257441,0.114519,51.4,21.0,0.266442,7.1,0.266942,-0.005983,2018-12-11T10:31:11Z,scs-be2-2
0.316067,24.9,0.310005,0.003439,0.226441,17.7,0.264817,-0.00606,0.359505,561.7,0.257816,0.115129,51.4,21.0,0.265942,-1.7,0.268567,-0.009132,2018-12-11T10:31:21Z,scs-be2-2
0.316005,24.6,0.310005,0.003376,0.226128,17.4,0.264692,-0.006486,0.359005,556.4,0.257004,0.113849,51.4,21.0,0.265942,-2.6,0.268754,-0.009438,2018-12-11T10:31:31Z,scs-be2-2
0.31588,24.5,0.309942,0.003364,0.225878,17.1,0.264442,-0.006962,0.358193,551.2,0.256566,0.112617,51.5,21.0,0.266317,2.8,0.267817,-0.007534,2018-12-11T10:31:41Z,scs-be2-2
0.315817,24.2,0.309942,0.003302,0.225691,16.1,0.263129,-0.008337,0.359255,557.2,0.256941,0.114039,51.4,21.0,0.266629,9.4,0.266567,-0.005184,2018-12-11T10:31:51Z,scs-be2-2
0.31563,24.4,0.309817,0.003341,0.225253,15.6,0.262692,-0.00917,0.359068,556.4,0.256941,0.113852,51.4,21.0,0.266129,20.6,0.263817,-0.001202,2018-12-11T10:32:01Z,scs-be2-2
0.31588,24.5,0.309942,0.003364,0.225066,15.4,0.262692,-0.009358,0.359505,561.0,0.257629,0.114949,51.4,21.0,0.265754,4.3,0.267129,-0.006976,2018-12-11T10:32:11Z,scs-be2-2
0.316067,23.7,0.31013,0.00321,0.224878,15.1,0.262379,-0.009849,0.359068,560.3,0.257879,0.114781,51.4,21.1,0.266004,-1.0,0.268442,-0.008882,2018-12-11T10:32:21Z,scs-be2-2
0.315942,22.5,0.310192,0.002974,0.224503,14.9,0.262504,-0.01009,0.359318,561.4,0.257941,0.115062,51.4,21.0,0.266317,4.2,0.267504,-0.007025,2018-12-11T10:32:31Z,scs-be2-2
0.316067,24.9,0.310005,0.003437,0.225191,15.5,0.262754,-0.009198,0.359005,560.2,0.257941,0.114779,51.4,21.1,0.266317,3.9,0.267567,-0.007141,2018-12-11T10:32:41Z,scs-be2-2
0.31613,24.0,0.31013,0.003273,0.225566,16.2,0.263379,-0.008259,0.359193,559.5,0.257566,0.114604,51.4,21.1,0.266254,-6.9,0.269879,-0.01098,2018-12-11T10:32:51Z,scs-be2-2
0.315817,24.8,0.30988,0.003413,0.226503,17.3,0.264004,-0.006757,0.359693,561.4,0.257504,0.115044,51.4,21.1,0.266567,2.0,0.268129,-0.007809,2018-12-11T10:33:01Z,scs-be2-2
0.315817,24.8,0.30988,0.003415,0.226066,16.8,0.263754,-0.007397,0.360255,565.4,0.257941,0.115999,51.4,21.0,0.266317,6.8,0.266942,-0.006108,2018-12-11T10:33:11Z,scs-be2-2
0.315942,23.7,0.310067,0.003201,0.225566,16.1,0.263192,-0.008405,0.35888,556.1,0.257066,0.113784,51.4,21.0,0.266067,3.2,0.267567,-0.007377,2018-12-11T10:33:21Z,scs-be2-2
0.315942,23.7,0.310067,0.003201,0.225191,15.8,0.263129,-0.008837,0.359443,559.9,0.257441,0.114707,51.4,21.0,0.266442,-2.9,0.269129,-0.009549,2018-12-11T10:33:31Z,scs-be2-2
0.316005,22.8,0.310192,0.003035,0.225003,15.3,0.262567,-0.009555,0.359693,561.1,0.257441,0.114983,51.4,21.1,0.266254,-1.5,0.268692,-0.00904,2018-12-11T10:33:41Z,scs-be2-2
0.31588,23.3,0.310067,0.003138,0.226128,16.3,0.262879,-0.008126,0.360756,567.2,0.257879,0.116439,51.4,21.0,0.266567,5.8,0.267317,-0.006469,2018-12-11T10:33:51Z,scs-be2-2
0.315817,23.0,0.310067,0.003076,0.225941,16.5,0.263442,-0.007804,0.360068,565.3,0.258129,0.115992,51.4,21.0,0.266004,-3.6,0.269004,-0.009783,2018-12-11T10:34:01Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.226191,16.3,0.262817,-0.008141,0.360318,564.5,0.257629,0.11579,51.4,21.1,0.265879,3.2,0.267442,-0.007374,2018-12-11T10:34:11Z,scs-be2-2
0.31588,23.3,0.310067,0.003138,0.226128,15.9,0.262317,-0.008634,0.360943,569.0,0.258129,0.116867,51.4,21.0,0.265942,6.9,0.266692,-0.006076,2018-12-11T10:34:21Z,scs-be2-2
0.315755,22.7,0.310067,0.003011,0.226316,15.9,0.262004,-0.00875,0.360443,567.8,0.258316,0.116579,51.4,21.1,0.265942,6.6,0.266754,-0.006189,2018-12-11T10:34:31Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.226316,16.3,0.262629,-0.008186,0.359318,560.3,0.257629,0.11479,51.4,21.1,0.266379,2.6,0.267879,-0.007588,2018-12-11T10:34:41Z,scs-be2-2
0.315942,24.3,0.310005,0.003314,0.227003,17.4,0.263629,-0.006572,0.359818,561.8,0.257504,0.115142,51.4,21.0,0.265879,4.7,0.267129,-0.006851,2018-12-11T10:34:51Z,scs-be2-2
0.315817,25.4,0.309817,0.003528,0.227378,18.2,0.264504,-0.005406,0.362131,574.5,0.258254,0.118174,51.4,21.0,0.265817,1.4,0.267817,-0.008034,2018-12-11T10:35:01Z,scs-be2-2
0.31588,25.7,0.309817,0.003591,0.227566,18.9,0.265379,-0.004427,0.363443,581.7,0.258691,0.119907,51.4,21.0,0.266129,1.4,0.268004,-0.008028,2018-12-11T10:35:11Z,scs-be2-2
0.315942,24.3,0.310005,0.003314,0.226941,19.2,0.266629,-0.003921,0.362568,579.0,0.258941,0.119272,51.4,21.0,0.266629,4.8,0.267567,-0.006814,2018-12-11T10:35:21Z,scs-be2-2
0.315817,24.2,0.309942,0.003302,0.226566,18.2,0.265317,-0.005483,0.36013,564.1,0.257754,0.115694,51.5,21.0,0.265942,9.5,0.266129,-0.005159,2018-12-11T10:35:31Z,scs-be2-2
0.31538,23.1,0.309817,0.003091,0.226253,18.1,0.265567,-0.005569,0.359318,557.2,0.256879,0.114042,51.4,21.0,0.266317,6.2,0.267067,-0.006312,2018-12-11T10:35:41Z,scs-be2-2
0.315942,23.7,0.310067,0.003201,0.225816,17.1,0.264442,-0.007025,0.359943,556.8,0.256129,0.113947,51.5,21.0,0.266192,8.7,0.266442,-0.005418,2018-12-11T10:35:51Z,scs-be2-2
0.31588,23.3,0.310067,0.003138,0.225441,16.9,0.264567,-0.007287,0.359443,553.4,0.255816,0.113147,51.4,21.0,0.266629,-0.6,0.268754,-0.00875,2018-12-11T10:36:01Z,scs-be2-2
0.315942,23.7,0.310067,0.003201,0.225566,16.8,0.264317,-0.007388,0.361131,567.3,0.257504,0.116454,51.5,21.0,0.266692,-4.2,0.269567,-0.010012,2018-12-11T10:36:11Z,scs-be2-2
0.316005,24.0,0.310067,0.003263,0.225316,15.3,0.262254,-0.009504,0.361631,571.1,0.257941,0.117374,51.5,21.0,0.266442,6.9,0.267004,-0.006085,2018-12-11T10:36:21Z,scs-be2-2
0.31588,23.9,0.310005,0.003251,0.225003,15.4,0.262692,-0.00942,0.362068,570.2,0.257254,0.117152,51.5,21.0,0.266692,5.3,0.267504,-0.00665,2018-12-11T10:36:31Z,scs-be2-2
0.315817,24.2,0.309942,0.003302,0.225566,16.0,0.263004,-0.008575,0.361756,570.9,0.257754,0.117319,51.5,21.0,0.265942,9.5,0.266129,-0.005159,2018-12-11T10:36:41Z,scs-be2-2
0.315505,23.7,0.309817,0.003216,0.225753,16.2,0.263067,-0.008331,0.362193,574.0,0.258066,0.118057,51.5,21.0,0.266629,6.0,0.267317,-0.006407,2018-12-11T10:36:51Z,scs-be2-2
0.31588,23.3,0.310067,0.003138,0.225816,17.0,0.264317,-0.007138,0.363068,581.1,0.258941,0.119772,51.5,21.0,0.266504,3.0,0.267879,-0.007449,2018-12-11T10:37:01Z,scs-be2-2
0.315692,23.5,0.309942,0.003177,0.224941,16.3,0.264192,-0.008126,0.362068,574.2,0.258254,0.118112,51.5,21.0,0.266129,2.5,0.267754,-0.00762,2018-12-11T10:37:11Z,scs-be2-2
0.31563,22.6,0.310005,0.003001,0.224503,15.3,0.263067,-0.009581,0.361506,570.1,0.257816,0.117129,51.5,21.0,0.266192,1.6,0.268004,-0.007965,2018-12-11T10:37:21Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.224566,15.7,0.263692,-0.008977,0.361318,569.7,0.257879,0.117031,51.5,21.1,0.266067,4.0,0.267379,-0.007084,2018-12-11T10:37:31Z,scs-be2-2
0.31588,21.6,0.310255,0.002799,0.223503,14.5,0.263004,-0.010638,0.361131,570.8,0.258379,0.117294,51.5,21.0,0.266129,1.1,0.268067,-0.008129,2018-12-11T10:37:41Z,scs-be2-2
0.315942,21.9,0.310255,0.002861,0.223441,14.0,0.262192,-0.011435,0.362068,573.7,0.258129,0.117992,51.5,21.0,0.266317,3.9,0.267567,-0.007127,2018-12-11T10:37:51Z,scs-be2-2
0.31588,22.8,0.31013,0.003025,0.223691,13.8,0.261566,-0.01175,0.361131,570.0,0.258191,0.117114,51.5,21.0,0.266317,12.0,0.265817,-0.004274,2018-12-11T10:38:01Z,scs-be2-2
0.315817,23.0,0.310067,0.003076,0.224003,13.7,0.261191,-0.011777,0.361193,572.0,0.258629,0.117597,51.5,21.0,0.266254,2.3,0.267879,-0.007699,2018-12-11T10:38:11Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.224003,14.0,0.261629,-0.011401,0.361506,575.3,0.259066,0.118366,51.5,21.1,0.266067,4.0,0.267379,-0.007084,2018-12-11T10:38:21Z,scs-be2-2
0.315817,22.4,0.31013,0.00296,0.224316,14.7,0.262442,-0.010355,0.361568,574.3,0.258754,0.118126,51.5,21.1,0.266254,1.4,0.268067,-0.00802,2018-12-11T10:38:31Z,scs-be2-2
0.315755,22.1,0.31013,0.002898,0.224316,14.7,0.262317,-0.010468,0.360318,566.5,0.258129,0.116273,51.5,21.1,0.265754,3.5,0.267317,-0.007295,2018-12-11T10:38:41Z,scs-be2-2
0.31563,22.0,0.310067,0.002886,0.224128,14.4,0.262066,-0.010881,0.359755,563.1,0.257879,0.115469,51.5,21.1,0.266192,13.3,0.265442,-0.003795,2018-12-11T10:38:51Z,scs-be2-2
0.315817,22.4,0.31013,0.00296,0.223753,14.3,0.262442,-0.010918,0.360506,566.5,0.257941,0.116279,51.5,21.1,0.266254,5.4,0.267192,-0.006591,2018-12-11T10:39:01Z,scs-be2-2
0.315442,22.2,0.309942,0.002927,0.223253,13.2,0.261129,-0.012584,0.35913,560.4,0.257879,0.114814,51.5,21.0,0.266567,3.2,0.267879,-0.007386,2018-12-11T10:39:11Z,scs-be2-2
0.31563,22.6,0.310005,0.002999,0.223253,13.0,0.260879,-0.012828,0.35963,563.9,0.258191,0.115645,51.4,21.1,0.266567,11.2,0.266129,-0.004543,2018-12-11T10:39:21Z,scs-be2-2
0.315817,21.8,0.310192,0.002847,0.223003,12.8,0.260879,-0.013078,0.359005,561.0,0.258129,0.11496,51.4,21.1,0.266254,6.3,0.267004,-0.006285,2018-12-11T10:39:31Z,scs-be2-2
0.31588,23.3,0.310067,0.003136,0.222816,13.6,0.262254,-0.012024,0.359068,558.5,0.257441,0.114358,51.4,21.1,0.266379,6.1,0.267129,-0.006364,2018-12-11T10:39:41Z,scs-be2-2
0.315817,21.8,0.310192,0.002847,0.222316,12.9,0.261816,-0.012919,0.359568,562.9,0.258004,0.115402,51.5,21.1,0.266067,6.1,0.266942,-0.00637,2018-12-11T10:39:51Z,scs-be2-2
0.31588,22.2,0.310192,0.00291,0.222128,12.4,0.261129,-0.013727,0.359755,562.4,0.257691,0.115287,51.5,21.1,0.266504,-8.2,0.270317,-0.011444,2018-12-11T10:40:01Z,scs-be2-2
0.31538,21.9,0.309942,0.002862,0.222128,11.9,0.260441,-0.014348,0.360881,569.4,0.258254,0.116956,51.4,21.1,0.266442,2.2,0.268004,-0.00773,2018-12-11T10:40:11Z,scs-be2-2
0.315692,22.4,0.310067,0.002949,0.222003,12.3,0.261129,-0.013852,0.362318,577.4,0.258754,0.118876,51.5,21.1,0.266504,5.3,0.267379,-0.006647,2018-12-11T10:40:21Z,scs-be2-2
0.31563,23.2,0.309942,0.003112,0.222066,13.1,0.262317,-0.012718,0.361881,576.8,0.259066,0.118741,51.4,21.1,0.266442,-0.9,0.268692,-0.008853,2018-12-11T10:40:31Z,scs-be2-2
0.31588,22.7,0.31013,0.003023,0.221441,12.5,0.262066,-0.013569,0.361131,573.2,0.258941,0.11787,51.4,21.1,0.266192,4.7,0.267317,-0.006857,2018-12-11T10:40:41Z,scs-be2-2
0.315942,22.5,0.310192,0.002972,0.220878,11.7,0.261504,-0.014639,0.360005,564.9,0.258066,0.1159,51.4,21.1,0.265942,10.6,0.265879,-0.00476,2018-12-11T10:40:51Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.220816,11.4,0.261004,-0.015153,0.36013,569.2,0.259004,0.11693,51.4,21.1,0.265754,7.8,0.266379,-0.005764,2018-12-11T10:41:01Z,scs-be2-2
0.31563,22.0,0.310067,0.002886,0.221503,11.3,0.260066,-0.015312,0.361256,574.2,0.259066,0.118116,51.4,21.1,0.266442,9.4,0.266442,-0.005179,2018-12-11T10:41:11Z,scs-be2-2
0.315755,22.7,0.310067,0.003011,0.222066,11.8,0.260254,-0.01458,0.360005,563.2,0.257629,0.115477,51.4,21.1,0.266129,1.1,0.268067,-0.008145,2018-12-11T10:41:21Z,scs-be2-2
0.31563,22.6,0.310005,0.002999,0.221628,11.8,0.260754,-0.014566,0.360756,568.8,0.258254,0.116831,51.4,21.1,0.266504,7.0,0.267004,-0.006035,2018-12-11T10:41:31Z,scs-be2-2
0.315692,21.8,0.31013,0.002835,0.221316,11.8,0.261129,-0.01454,0.360255,568.3,0.258629,0.116693,51.4,21.1,0.266254,3.7,0.267567,-0.007203,2018-12-11T10:41:41Z,scs-be2-2
0.315692,21.2,0.310192,0.002722,0.221441,12.0,0.261254,-0.014302,0.360318,568.3,0.258566,0.116695,51.4,21.1,0.266004,14.8,0.265004,-0.003269,2018-12-11T10:41:51Z,scs-be2-2
0.315692,22.4,0.310067,0.002949,0.221503,11.3,0.260066,-0.015312,0.360443,571.1,0.259129,0.117364,51.4,21.1,0.266442,4.2,0.267567,-0.007016,2018-12-11T10:42:01Z,scs-be2-2
0.315692,21.8,0.31013,0.002835,0.221566,11.6,0.260566,-0.014798,0.360443,570.8,0.259066,0.117303,51.4,21.1,0.266442,4.0,0.267629,-0.007118,2018-12-11T10:42:11Z,scs-be2-2
0.315505,22.6,0.309942,0.002987,0.221566,12.0,0.261191,-0.014234,0.360193,568.0,0.258629,0.116631,51.4,21.1,0.266442,12.9,0.265692,-0.003954,2018-12-11T10:42:21Z,scs-be2-2
0.315755,22.1,0.31013,0.002898,0.221628,12.0,0.261066,-0.014284,0.360005,568.2,0.258879,0.116685,51.4,21.1,0.266692,-3.1,0.269317,-0.009623,2018-12-11T10:42:31Z,scs-be2-2
0.315755,22.7,0.310067,0.003011,0.221628,12.1,0.261316,-0.014058,0.360068,568.0,0.258754,0.116626,51.4,21.1,0.266317,-3.0,0.269067,-0.00959,2018-12-11T10:42:41Z,scs-be2-2
0.315567,22.3,0.310005,0.002937,0.221941,12.0,0.260691,-0.01431,0.359568,566.9,0.259004,0.116368,51.4,21.1,0.265754,6.0,0.266754,-0.006376,2018-12-11T10:42:51Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.221941,12.0,0.260754,-0.014254,0.359193,563.3,0.258504,0.11551,51.4,21.1,0.266817,8.5,0.266879,-0.005518,2018-12-11T10:43:01Z,scs-be2-2
0.31588,22.7,0.31013,0.003023,0.221878,11.8,0.260566,-0.014485,0.360506,568.5,0.258441,0.116762,51.4,21.1,0.266192,5.0,0.267254,-0.006755,2018-12-11T10:43:11Z,scs-be2-2
0.315692,22.9,0.310005,0.003062,0.222066,12.2,0.260941,-0.013959,0.362631,578.7,0.258754,0.119189,51.4,21.1,0.266004,0.7,0.268067,-0.00827,2018-12-11T10:43:21Z,scs-be2-2
0.315692,22.9,0.310005,0.003062,0.222441,12.8,0.261504,-0.013076,0.362506,580.4,0.259316,0.119607,51.3,21.1,0.265879,2.1,0.267692,-0.007782,2018-12-11T10:43:31Z,scs-be2-2
0.315505,22.6,0.309942,0.002987,0.222816,13.2,0.261754,-0.012476,0.362443,580.7,0.259441,0.119665,51.3,21.1,0.265942,2.8,0.267567,-0.007516,2018-12-11T10:43:41Z,scs-be2-2
0.315817,21.8,0.310192,0.002847,0.222691,13.1,0.261629,-0.012714,0.362881,578.5,0.258441,0.119137,51.4,21.1,0.266129,7.4,0.266692,-0.005899,2018-12-11T10:43:51Z,scs-be2-2
0.315755,22.1,0.31013,0.002896,0.222503,12.5,0.261004,-0.013484,0.364756,585.2,0.258129,0.120741,51.4,21.2,0.266129,3.6,0.267504,-0.00724,2018-12-11T10:44:01Z,scs-be2-2
0.315755,22.1,0.31013,0.002896,0.222503,12.5,0.260941,-0.01354,0.366631,594.8,0.258566,0.123041,51.4,21.2,0.266504,1.8,0.268129,-0.007887,2018-12-11T10:44:11Z,scs-be2-2
0.315692,22.9,0.310005,0.00306,0.222878,13.2,0.261566,-0.012602,0.366568,596.6,0.259066,0.123465,51.3,21.2,0.266067,6.3,0.266879,-0.00628,2018-12-11T10:44:21Z,scs-be2-2
0.315817,23.0,0.310067,0.003074,0.223128,13.4,0.261629,-0.012276,0.366506,596.4,0.259129,0.123426,51.4,21.1,0.265317,2.8,0.267192,-0.007528,2018-12-11T10:44:31Z,scs-be2-2
0.31563,21.4,0.31013,0.002771,0.223191,13.1,0.261191,-0.012627,0.366006,597.0,0.259754,0.12357,51.4,21.2,0.266442,9.7,0.266379,-0.005087,2018-12-11T10:44:41Z,scs-be2-2
0.315567,22.9,0.309942,0.00305,0.223003,13.3,0.261566,-0.012457,0.365818,593.6,0.259129,0.122739,51.4,21.1,0.266317,-0.4,0.268504,-0.008672,2018-12-11T10:44:51Z,scs-be2-2
0.315692,21.8,0.31013,0.002835,0.223003,13.2,0.261441,-0.01257,0.366693,595.9,0.258816,0.123312,51.4,21.1,0.266317,10.2,0.266192,-0.004895,2018-12-11T10:45:01Z,scs-be2-2
0.31563,22.0,0.310067,0.002886,0.222878,12.9,0.261191,-0.012921,0.365381,592.2,0.259254,0.122422,51.4,21.1,0.266442,9.7,0.266379,-0.005076,2018-12-11T10:45:11Z,scs-be2-2
0.31563,22.6,0.310005,0.002999,0.222066,11.5,0.259754,-0.015031,0.366381,599.2,0.259941,0.124086,51.4,21.1,0.266379,0.0,0.268442,-0.008507,2018-12-11T10:45:21Z,scs-be2-2
0.315692,21.8,0.31013,0.002835,0.222128,12.0,0.260566,-0.014235,0.366943,597.0,0.258816,0.123562,51.4,21.1,0.266629,10.2,0.266379,-0.004889,2018-12-11T10:45:31Z,scs-be2-2
0.315692,22.9,0.310005,0.00306,0.222628,12.0,0.260066,-0.014203,0.366006,592.2,0.258566,0.122416,51.4,21.2,0.266317,-8.0,0.270129,-0.011347,2018-12-11T10:45:41Z,scs-be2-2
